Country,Country-1,Country-2,Country-3,Year,Year-1,Year-2,Year-3,"Access to anti-retroviral drugs, female (%)","Access to anti-retroviral drugs, male (%)","Adolescent fertility rate (births per 1,000 women ages 15-19)","Compulsory education, duration (years)","Contributing family workers, female (% of female employment) (modeled ILO estimate)","Contributing family workers, male (% of male employment) (modeled ILO estimate)","Contributing family workers, total (% of total employment) (modeled ILO estimate)","Employers, female (% of female employment) (modeled ILO estimate)","Employers, male (% of male employment) (modeled ILO estimate)","Employers, total (% of total employment) (modeled ILO estimate)",Employment in agriculture (% of total employment) (modeled ILO estimate),"Employment in agriculture, female (% of female employment) (modeled ILO estimate)","Employment in agriculture, male (% of male employment) (modeled ILO estimate)",Employment in industry (% of total employment) (modeled ILO estimate),"Employment in industry, female (% of female employment) (modeled ILO estimate)","Employment in industry, male (% of male employment) (modeled ILO estimate)",Employment in services (% of total employment) (modeled ILO estimate),"Employment in services, female (% of female employment) (modeled ILO estimate)","Employment in services, male (% of male employment) (modeled ILO estimate)","Employment to population ratio, 15+, female (%) (modeled ILO estimate)","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)","Fertility rate, total (births per woman)",GDP per person employed (constant 2021 PPP $),"Government expenditure on education, total (% of GDP)","Incidence of HIV, ages 15-24, female (per 1,000 uninfected female population ages 15-24)","Incidence of HIV, ages 15-24, male (per 1,000 uninfected male population ages 15-24)","Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)","Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)","Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)","Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)","Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","Labor force, female","Labor force, female (% of total labor force)","Labor force, total","Life expectancy at birth, female (years)","Life expectancy at birth, male (years)",Lifetime risk of maternal death (%),Lifetime risk of maternal death (1 in: rate varies by country),"Maternal mortality ratio (modeled estimate, per 100,000 live births)","Mortality rate, adult, female (per 1,000 female adults)","Mortality rate, adult, male (per 1,000 male adults)",Number of deaths ages 10-14 years,Number of deaths ages 15-19 years,Number of deaths ages 20-24 years,Number of deaths ages 5-9 years,Poverty gap at $2.15 a day (2017 PPP) (%),Poverty gap at $3.65 a day (2017 PPP) (%),Poverty gap at $6.85 a day (2017 PPP) (%),Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),"Preprimary education, duration (years)","Prevalence of current tobacco use, females (% of female adults)","Prevalence of current tobacco use, males (% of male adults)","Prevalence of HIV, female (% ages 15-24)","Primary completion rate, female (% of relevant age group)","Primary completion rate, male (% of relevant age group)","Primary education, duration (years)","Primary education, pupils","Primary education, teachers","Primary education, teachers (% female)","Probability of dying among adolescents ages 10-14 years (per 1,000)","Probability of dying among adolescents ages 15-19 years (per 1,000)","Probability of dying among children ages 5-9 years (per 1,000)","Probability of dying among youth ages 20-24 years (per 1,000)",Proportion of seats held by women in national parliaments (%),Proportion of women in ministerial level positions (%),Ratio of female to male labor force participation rate (%) (modeled ILO estimate),Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),"School enrollment, preprimary (% gross)","School enrollment, preprimary, female (% gross)","School enrollment, primary (% gross)","School enrollment, primary (gross), gender parity index (GPI)","School enrollment, primary and secondary (gross), gender parity index (GPI)","School enrollment, primary, female (% gross)","School enrollment, primary, male (% gross)","School enrollment, primary, private (% of total primary)","School enrollment, secondary (% gross)","School enrollment, secondary (gross), gender parity index (GPI)","School enrollment, secondary, female (% gross)","School enrollment, secondary, male (% gross)","School enrollment, tertiary (% gross)","School enrollment, tertiary (gross), gender parity index (GPI)","School enrollment, tertiary, female (% gross)","School enrollment, tertiary, male (% gross)","Secondary education, duration (years)","Secondary education, pupils","Self-employed, female (% of female employment) (modeled ILO estimate)","Self-employed, male (% of male employment) (modeled ILO estimate)","Self-employed, total (% of total employment) (modeled ILO estimate)","Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)","Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)","Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)","Survival to age 65, female (% of cohort)","Survival to age 65, male (% of cohort)","Unemployment, female (% of female labor force) (modeled ILO estimate)","Unemployment, male (% of male labor force) (modeled ILO estimate)","Unemployment, total (% of total labor force) (modeled ILO estimate)","Unemployment, total (% of total labor force) (national estimate)","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","Unemployment, youth total (% of total labor force ages 15-24) (national estimate)","Vulnerable employment, female (% of female employment) (modeled ILO estimate)","Vulnerable employment, male (% of male employment) (modeled ILO estimate)","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","Wage and salaried workers, male (% of male employment) (modeled ILO estimate)","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",Women Business and the Law Index Score (scale 1-100),Women's share of population ages 15+ living with HIV (%)
VNM,VNM,VNM,VNM,2014,2014,2014,2014,42,41,42.212,9,26.472688859,16.487292476,21.421360596,1.224901593,2.935876683,2.090435055,46.335763121,48.162872014,44.551065453,21.446104699,17.521961510,25.279155380,32.218132180,34.315162673,30.169779167,72.249,80.798,76.335,51.571,57.998,54.812,2.09,15079.651465969,3.540123224,0.09,0.3,0.11,0.29,54.135,60.797,57.494,73.059,78.295,81.945,85.277,77.306,81.696,26586735,49.339269941,53885546,78.598,69.1,0.121057258,826,59,78.097,190.402,2454,4687,6787,2305,0.3,2.2,11,1.9,8.8,34.9,6,,,0.1,101.460731506,96.855026245,5,7434848,386953,74.821231519,1.8,3.2,1.6,3.9,24.297188755,9.1,89.156141314,102.867072111,82.044868469,81.019729614,105.51912497,0.998369992,,105.392368694,105.636052444,0.595449984,,,,,32.8659935,1.025496721,33.294715881,32.445812225,7,,69.314387529,59.479617324,64.339259433,12.662,8.462,10.544,86.8085,71.348261,1.109,1.399,1.256,1.256,4.736,4.604,4.666,5.206,68.089485936,56.543740640,62.248822498,30.685612471,40.520382676,35.660740567,76.25,31.069901020
ZAF,ZAF,ZAF,ZAF,2014,2014,2014,2014,52,41,70.224,9,0.815634876,0.341326798,0.555435894,2.537876132,7.578071008,5.302858714,13.967867662,14.681903986,13.380310896,21.179391970,10.651814734,29.842196361,64.852740368,74.666281280,56.777492743,36.166,48.749,42.131,11.447,16.554,14.029,2.424,48673.371536369,5.489779949,20.16,6.86,14.24,7.91,25.463,31.323,28.425,49.515,53.358,63.39,66.165,56.093,59.538,10349880,46.420950327,22295709,66.184,59.91,0.374546653,267,162,284.727,403.681,3633,8094,17328,4371,6.9,16.6,33.4,20.5,40,61.6,7,,,12.5,,,7,7195183,219579,78.560340881,3.8,7.7,4,15.4,41.5,37.1,78.111689541,116.746553552,18.843309402,18.978670120,109.028793335,0.961239994,1.016109943,107.849296570,110.16620636,4.062870026,105.673553467,1.096860051,111.322090149,100.185241699,18.138879776,1.297449946,21.356180191,15.003840446,5,5220975,11.843968723,16.009693041,14.129222640,33.908,28.774,31.313,61.891691,47.357458,26.96,23.097,24.89,24.89,55.046,47.15,50.648,51.291,9.306079362,8.431622033,8.826369898,88.156031277,83.990317844,85.870777360,88.125,64.233978462
ALB,ALB,ALB,ALB,2015,2015,2015,2015,42,36,20.656,9,39.621038974,22.075741518,29.694884845,0.984641387,3.418999428,2.361945679,41.283496499,47.636455206,36.407134819,18.669815063,14.018655689,22.240204694,40.046688439,38.345102508,41.352824295,39.049,53.174,45.955,13.806,23.859,18.876,1.631,35250.452619421,3.437969923,0.02,0.05,0.03,0.08,23.085,39.307,31.266,47.116,55.077,64.257,73.379,55.497,64.087,561901,43.388296377,1295052,80.451,76.281,0.013683830,7308,9,54.809,108.939,48,105,128,38,0,0.6,6.5,0.1,3.5,25.4,5,7.3,43.5,0.1,98.142700195,99.371948242,5,188371,10119,84.346282959,1.2,2.1,1.1,2.4,20.714285714,35,73.324307079,102.277353690,86.418251038,87.831359863,105.688652039,1.031299949,0.982420027,104.830192566,106.465263367,5.931379795,102.440727234,0.956219971,99.099319458,105.580398560,61.960849762,1.265730023,71.740318298,52.676559448,7,315079,57.226572086,60.029714761,58.812512279,31.224,28.432,29.816,90.761718,83.029225,17.122,17.248,17.193,17.193,40.195,39.3,39.628,39.977,56.241930700,56.610879141,56.450566600,42.773427914,39.970285239,41.187580393,85.625,27.762803235
ARM,ARM,ARM,ARM,2015,2015,2015,2015,36,23,25.103,12,0.195815780,0.324588369,0.260578372,0.152357970,0.955068009,0.556143372,51.972762952,64.562797388,39.529035247,15.197242410,5.247658391,25.031372384,32.829909924,30.189544221,35.439592370,45.153,57.411,50.585,25.102,33.068,29.064,1.6,32449.130857247,2.80591011,0.09,0.2,0.15,0.5,39.565,45.787,42.66,55.872,65.044,69.443,77.088,61.886,70.518,746811,50.276185071,1485417,78.2,71.7,0.040605333,2463,25,68.579,192.047,35,96,142,41,0.2,2.1,14.2,1.1,9.4,46.7,3,1.8,52.6,0.1,94.115242004,94.325027466,4,144549,,,1,2.6,1,2.9,10.687022901,11.1,80.457353513,131.599409626,36.440818787,37.763259888,102.38269043,1.015210032,1.037989974,101.996841431,102.72580719,2.028379917,85.793701172,1.051599979,85.681831360,85.895393372,45.467430115,1.160959959,49.375549316,41.42786026,8,240291,66.851404965,61.314018613,64.066530504,29.263,31.25,30.251,87.548679,70.604339,19.185,17.326,18.261,18.261,36.557,27.779,31.871,31.954,66.698876573,60.358950604,63.510387132,33.148765457,38.685812945,35.933469496,82.5,26.797769299
AUT,AUT,AUT,AUT,2015,2015,2015,2015,,,7.848,10,2.855174929,6.377832939,4.722665759,5.627494277,6.304891351,5.986607430,4.531010178,4.209731985,4.815760770,25.764254592,12.151459595,37.829348104,69.704735230,83.638859064,57.354891126,51.881,61.854,56.73,48.786,51.807,50.341,1.49,125528.144014494,5.456580162,,,,,54.307,58.579,56.506,54.827,70.998,65.928,79.582,60.224,75.31,2086317,46.773552432,4460463,83.7,78.8,0.008156610,12260,7,44.687,84.688,40,133,204,32,0.5,0.6,0.7,0.7,0.7,1,6,29.8,33.3,,98.627983093,100.134063721,4,,30972.43359375,91.578857422,0.5,1.4,0.4,1.8,30.601092896,30.8,83.161934231,87.933569760,102.531402588,103.511749268,101.104393005,0.990970016,0.972829998,100.440399170,101.738136292,6.143829823,101.411582947,0.964339972,99.714752197,103.019851685,82.256309509,1.165850043,89.905487061,74.994941711,8,,14.585367583,19.455653759,17.167285768,8.999,12.959,11.038,92.415348,86.059031,5.372,6.179,5.802,5.802,10.166,11.561,10.91,10.922,8.957822661,13.150807295,11.180678338,85.414632417,80.544346241,82.832738029,94.375,23.731283954
BEL,BEL,BEL,BEL,2015,2015,2015,2015,75,81,6.659,12,1.357063341,0.492667189,0.894240594,1.927757026,4.960458750,3.551652031,1.176526436,0.729295578,1.564531884,21.434101328,8.365778910,32.771825925,77.389372236,90.904925512,65.663642191,44.313,53.594,48.842,21.682,24.998,23.372,1.7,141912.570045104,6.451570034,0.08,0.04,0.06,0.14,27.117,32.799,30.012,48.045,62.963,58.954,72.17,53.369,67.596,2302156,46.094247740,4994454,83.4,78.7,0.007338390,13627,5,53.983,89.437,59,159,283,55,0.1,0.1,0.1,0.1,0.2,0.2,,24.5,31.5,0.1,,,6,782606,69681,81.809959412,0.5,1.3,0.4,2,39.333333333,23.1,81.495742443,84.262529432,117.014228821,116.602447510,102.24382782,0.998300016,1.080549955,102.323287964,102.168006897,53.991661072,164.079818726,1.136899948,174.837173462,153.776382446,76.423942566,1.238440037,86.981170654,66.241409302,6,1217912,11.191934661,18.638172944,15.179054846,11.815,12.536,12.182,91.054935,85.589614,7.768,9.093,8.482,8.482,20.041,23.784,22.125,22.132,9.264177634,13.677673339,11.627424691,88.808065339,81.361827056,84.820945154,100,35.697885196
BEN,BEN,BEN,BEN,2015,2015,2015,2015,55,39,96.339,6,24.387686117,13.109354245,18.691221515,0.488997874,1.532210111,1.015905942,36.067709540,24.303886517,47.594788438,20.155928948,21.890240372,18.456562782,43.776361513,53.805873111,33.948648780,70.57,73.831,72.18,47.57,40.341,43.903,5.32,7225.487868185,3.17298007,0.57,0.24,0.48,0.28,49.595,41.746,45.613,72.007,73.353,75.068,75.315,73.519,74.329,2343914,49.579835666,4727555,60.096,58.123,3.088942476,32,606,260.009,289.265,2064,2558,2293,4715,22.9,40.6,62.8,50.7,78.1,91.8,2,2.5,14.7,0.6,73.326759338,82.597763062,6,2238185,49688,23.915229797,7.4,10.6,14.4,11,7.228915663,14.8,95.922363724,121.337295691,23.925849915,24.265640259,127.121139526,0.930239975,0.859269977,122.562881470,131.547042847,22.105140686,57.394958496,0.714070022,47.900180817,66.585258484,12.907389641,0.406080008,7.414259911,18.258069992,7,963787,94.727546822,83.939861606,89.278877632,20.729,11.856,16.228,58.492317,54.673663,1.996,1.648,1.82,,4.083,3.365,3.75,,94.238548948,82.407694152,88.262993235,5.272453178,16.060138394,10.721122368,74.375,63.147425717
BGR,BGR,BGR,BGR,2015,2015,2015,2015,39,30,39.085,11,1.047663953,0.437486408,0.724077440,2.542487894,5.967559958,4.358889014,6.855850531,4.330778067,9.092232742,29.894964907,22.742058923,36.230082782,63.249184563,72.927163011,54.677684476,44.624,54.234,49.252,16.454,24.015,20.35,1.64,56345.140875358,3.912084341,0.03,0.14,0.02,0.11,21.169,30.494,25.974,48.725,65.74,60.111,73.217,54.209,69.518,1560939,46.595680850,3349965,78.2,71.2,0.009130692,10952,7,86.607,185.528,64,141,246,62,1.4,2.8,6.1,3.4,6.1,14.1,4,37.4,45.3,0.1,99.266479492,99.868232727,4,261793,,,1,2.2,0.9,3.1,20.416666667,35,81.058375339,104.819277108,79.749633789,79.305419922,99.127220154,0.989920020,0.975459993,99.217071533,99.043388367,0.916369975,103.889343262,0.968060017,101.624610901,106.044258118,78.299957275,1.216140032,88.110389709,69.066001892,8,501398,9.471159160,14.784760529,12.289010629,19.188,17.802,18.474,86.276913,71.292433,8.417,9.777,9.143,9.143,22.272,21.248,21.653,21.646,6.928601310,8.817138612,7.930154472,90.528910796,85.215239471,87.710989371,90.625,20.077972710
BLR,BLR,BLR,BLR,2015,2015,2015,2015,40,29,18.336,9,0.032260135,0.027737736,0.030022825,0.300751694,0.834275436,0.564695237,10.212272183,7.080605898,13.410816876,31.632393381,19.982931755,43.530635488,58.155355228,72.936462347,43.058547635,56.149,65.638,60.474,41.536,43.469,42.529,1.724,50325.901620601,4.787509918,0.24,0.3,0.3,0.46,45.449,49.768,47.668,58.644,74.158,70.949,80.167,64.253,77.063,2531217,49.669591120,5096110,78.9,68.6,0.002244600,44551,1,82.36,245.384,70,197,453,77,0,0,0.7,0,0.1,4.1,4,14.3,52.5,0.1,92.905052185,95.250030518,4,387051,22029,99.487037659,0.8,2.1,0.8,3.7,27.272727273,10.7,82.656556118,68.015170670,100.425559998,98.089126587,96.052200317,1.001559973,0.991069973,95.297317505,96.778343201,0.084739998,97.520332336,0.984759986,95.988349915,98.995323181,98.032859802,1.232110023,111.178848267,85.373542786,7,644153,2.191960972,5.795463619,3.974676870,5.39,6.428,5.923,86.959605,64.055708,4.255,7.486,5.881,1,8.608,12.656,10.78,,1.891168130,4.961230211,3.409981633,97.808080176,94.204536381,96.025343921,75.625,41.437602435
BRA,BRA,BRA,BRA,2015,2015,2015,2015,,,61.779,14,4.128556519,1.600348161,2.650904051,2.827134730,5.298659467,4.271656472,9.332391182,4.596624092,12.699353086,22.819811949,11.820539246,30.639901030,67.847795782,83.582836663,56.660747744,47.824,70.234,58.787,35.914,52.377,44.251,1.777,40241.360327157,6.24105978,,,,,47.054,62.677,54.966,53.323,59.094,75.71,81.088,64.275,69.982,42624466,42.375444160,100587656,78.472,71.818,0.104887594,953,63,89.318,185.465,5165,23497,29549,3660,1.3,3.4,9.9,3.9,9.3,25.3,6,11.1,18.7,,,,5,16299166,791787,89.310890198,1.6,6.9,1.2,8.9,9.941520468,15.4,70.430590411,144.069859429,90.668800354,90.784057617,109.152183533,0.957239985,1.014739990,106.721626282,111.488960266,17.338970184,100.920516968,1.056419969,103.753479004,98.211929321,48.43404007,1.251180053,55.410388947,41.492511749,7,23501784,24.543919438,34.783728107,30.528738735,28.613,15.758,22.103,85.584682,73.529233,10.313,7.233,8.538,8.538,23.675,16.433,19.493,19.369,21.716784707,29.485070500,26.257081176,75.456080562,65.216271893,69.471262352,81.875,37.343839966
BWA,BWA,BWA,BWA,2015,2015,2015,2015,80,70,57.159,,3.659881216,3.537422348,3.591791288,1.374385773,3.232114981,2.407325642,18.647723627,12.383061390,23.649730082,17.238788165,8.991262613,23.824332356,64.113488209,78.625675997,52.525690949,44.116,56.911,50.418,20.439,27.685,24.079,3.008,48324.273176457,8.394579887,12.55,3.95,11.84,6.72,32.952,40.834,36.912,56.288,58.55,68.272,69.509,62.191,63.994,413118,45.924605111,899557,65.183,61.209,0.427009045,234,141,276.191,340.507,169,233,485,207,4.1,13.6,31.8,15.4,38,63.5,3,11.2,33,8.7,,,7,344618,14533,74.299869263,3.6,5.2,4.1,10.7,9.523809524,12.5,82.446683853,117.924352525,21.447870255,21.819829941,97.992759705,0.977760017,,96.994331360,98.966148376,7.390210152,,,,,27.167390823,1.267160058,31.377300262,22.994499207,5,,30.933871969,31.347273566,31.163732699,37.16,28.755,32.938,60.704491,52.642956,21.625,16.641,18.93,,37.974,32.202,34.766,,29.559795047,28.114911971,28.756407057,69.066128031,68.652726434,68.836267301,63.75,59.676342548
CAN,CAN,CAN,CAN,2015,2015,2015,2015,66,70,9.714,10,0.170064186,0.091220518,0.128452878,2.563242082,6.280592137,4.525147202,1.643936959,1.033661886,2.189990015,20.042747602,8.624420016,30.259472720,78.313315439,90.341918099,67.550537264,57.125,65.614,61.311,58.546,55.8,57.125,1.6,108256.140238378,4.739379883,0.03,0.05,0.05,0.15,65.613,65.354,65.479,60.969,74.353,70.942,82.17,65.887,78.281,9242209,46.900610608,19705946,83.89,79.86,0.015652821,6389,11,50.736,81.203,212,718,1260,164,0.1,0.3,0.5,0.2,0.5,1,6,13.5,18.2,0.1,,,6,2303964,,,0.6,1.7,0.4,2.6,26.035502959,30.8,85.942037157,73.683130387,,,99.841140747,1.008069992,1.008389950,99.537460327,100.133110046,6.233910084,111.930450439,1.008859992,112.301681519,111.579498291,67.403167725,1.276350021,78.689300537,56.943458557,6,2641675,11.545859717,18.089586714,14.999441250,12.644,13.857,13.272,91.621565,87.188984,6.305,7.51,6.945,6.945,10.771,14.618,12.759,12.769,8.982606170,11.808994577,10.474294048,88.454140283,81.910413286,85.000558750,97.5,23.941743694
CHE,CHE,CHE,CHE,2015,2015,2015,2015,,,2.76,11,2.528344911,1.394491973,1.921018419,2.640337577,6.497263105,4.706277897,3.387494856,2.785241605,3.909582598,20.713207370,10.045206107,29.961198446,75.899297774,87.169505272,66.129218956,59.297,70.785,64.942,62.58,60.595,61.566,1.54,138371.293649397,4.99559021,,,,,68.314,66.755,67.517,62.36,78.673,74.279,87.808,68.218,83.287,2236381,46.488869413,4810573,85.1,80.8,0.008377821,11936,6,36.484,62.284,35,98,150,29,0,0,0,0,0,0.1,2,23.2,29.6,,97.548606873,95.756248474,6,490469,,,0.4,1.1,0.4,1.5,32,42.9,83.953741973,90.972146960,104.94455719,104.177207947,102.155929565,0.997179985,0.979340017,101.936080933,102.364547729,5.596479893,103.913391113,0.965359986,102.201698303,105.534141541,60.818561554,1.030040026,61.763931274,59.908798218,7,614470,13.103941136,16.597160802,14.975084244,8.732,9.943,9.351,93.799938,89.380054,4.912,4.704,4.801,4.801,8.394,9.227,8.815,8.817,10.463603559,10.099897698,10.268806347,86.896058864,83.402879956,85.024915756,85.625,26.655597420
CHL,CHL,CHL,CHL,2015,2015,2015,2015,59,56,39.444,12,1.884142269,0.663734324,1.159184113,2.457737481,5.284789450,4.137090178,8.209647672,4.318660358,10.868817350,23.831318085,11.251935682,32.428291468,67.959034243,84.429403959,56.702871146,46.669,69.899,58.149,24.664,36.259,30.574,1.737,59765.033467573,4.903900146,0.1,0.66,0.13,0.71,30.003,41.944,36.089,50.189,56.828,74.225,79.71,62.067,68.307,3668196,40.902706158,8968101,82.297,77.689,0.022748465,4396,14,60.75,107.535,192,562,884,155,0.2,0.5,2.5,0.4,1.5,9.7,6,30.9,36.3,0.1,97.633491516,97.907508850,6,1477538,80397.96875,81.274093628,0.8,2.1,0.7,3,15.833333333,34.8,67.617379589,131.282278294,82.346092224,81.399162292,101.712509155,0.970149994,0.988600016,100.142440796,103.227111816,62.089298248,100.921676636,1.006539941,101.253883362,100.600967407,86.418113708,1.102440000,91.161918640,81.82333374,6,1546323,24.480187585,24.821263381,24.682799600,23.473,15.086,19.198,90.006839,83.72965,7.014,5.828,6.313,6.313,17.794,13.554,15.282,15.229,22.022450103,19.536473931,20.545709422,75.519783098,75.178736619,75.317200400,77.5,15.958069924
CHN,CHN,CHN,CHN,2015,2015,2015,2015,,,10.887,9,17.742558790,7.920274330,12.333609125,2.756760494,5.297747676,4.156034996,28.300473219,24.127732501,31.705145614,29.299815064,27.563132725,30.716829496,42.399711717,48.309134774,37.578024890,60.046,71.977,66.078,45.332,49.334,47.463,1.67,27005.606326587,4.242012501,,,,,50.123,55.804,53.149,62.571,69.814,75.881,82.06,69.3,76.085,348705815,44.644229824,781077009,79.785,74.365,0.038818020,2576,26,62.188,119.046,16879,26151,52851,18786,0,1.9,12.2,0.6,9.9,37.7,3,2,46.7,,,,6,95958040,5889014,62.597389221,1.1,1.6,1.1,2.6,23.622845556,11.5,82.459377183,82.439192686,78.656051636,78.827560425,97.154441833,1.002460003,1.011579990,97.819816589,96.587532043,7.025390148,,,,,47.435379028,1.170189977,52.156879425,43.280391693,6,86127200,47.017276820,50.115591867,48.723461496,15.234,10.617,12.775,89.250644,80.378495,4.036,5.145,4.65,,9.558,11.594,10.697,,44.260516326,44.817843950,44.567426500,52.982723180,49.884408133,51.276538636,75.625,30.213329800
CIV,CIV,CIV,CIV,2015,2015,2015,2015,41,28,116.181,10,20.693773736,8.621858552,13.790103322,0.822882069,1.862588808,1.417468143,43.567352471,38.417058860,47.422961083,12.039758871,9.509541562,13.933937125,44.392888659,52.073399578,38.643101793,57.356,72.665,65.213,42.455,51.68,47.104,4.97,13564.660792473,3.494129896,1.26,0.23,1.44,0.77,44.411,53.026,48.753,59.228,60.529,74.253,75.218,66.939,68.077,4205331,43.069659204,9764022,60.022,56.731,2.517376172,40,505,327.799,365.066,4693,4406,5341,8127,11.2,27.2,51,33.4,63.2,87.9,3,1.2,21.6,1.3,53.077468872,62.903881073,6,3370558,80155,27.757469177,8.1,9,11.3,11.7,9.163346614,16.7,79.765127335,173.454115794,7.058829784,7.088109970,85.892303467,0.880309999,0.818220019,81.347930908,90.314949036,13.314439774,41.663738251,0.703029990,34.954368591,48.202201843,8.899279594,0.651319981,7.019090176,10.776689529,7,1587348,85.068856304,67.149890953,74.821382803,35.182,14.513,24.765,53.021556,47.442803,3.161,2.139,2.579,,4.404,2.539,3.382,,84.245974235,65.287302145,73.403904148,14.931143696,32.850109047,25.178617197,81.25,64.009023510
COL,COL,COL,COL,2015,2015,2015,2015,60,46,69.785,12,6.263601801,2.391316832,3.976943362,2.563451101,5.207709558,4.124933222,16.319574721,6.694252237,22.994048454,19.460740262,13.534305784,23.570291534,64.219685017,79.771441979,53.435652220,49.112,73.98,61.275,32.602,52.141,42.499,1.771,36355.563743291,,0.06,0.17,0.09,0.57,42.457,60.111,51.399,55.255,59.704,79.309,82.931,67.02,71.172,10012255,42.121133795,23770146,78.988,73.172,0.118891007,841,70,74.753,141.338,1270,4278,6317,934,1.8,4.6,13.7,4.9,13,34.6,6,5.4,14.5,0.1,101.969100952,102.829032898,5,4479218,184791,77.293807983,1.6,5.1,1.2,7.5,19.879518072,29.4,69.670529196,175.065992910,,,115.497077942,0.969460011,1.021569967,113.867179871,117.051086426,19.806310654,97.674118042,1.072950006,101.232261658,94.266471863,54.796131134,1.134469986,58.803211212,50.895931244,6,4793963,49.789242661,52.511179164,51.396595064,29.715,12.788,21.141,87.521654,79.196172,11.119,6.719,8.572,8.572,23.212,13.259,17.316,17.323,47.225791561,47.303477399,47.271657241,50.210768576,47.488813044,48.603404936,78.75,20.842737237
CPV,CPV,CPV,CPV,2015,2015,2015,2015,59,46,57.973,10,18.081547561,6.482788072,11.514036379,2.392611267,4.603772884,3.645252865,15.761749553,10.969165131,19.432581975,18.794553675,11.189760496,24.619369453,65.443696772,77.841074372,55.948048572,45.453,58.714,52.119,22.025,30.076,26.191,1.968,20364.568463495,4.806220055,0.5,0.2,0.74,0.62,32.016,40.974,36.651,51.843,56.09,66.405,69.08,59.163,62.752,94103,43.580326958,215930,77.616,70.444,0.096636736,1035,46,75.055,188.117,13,29,43,12,1,5.3,19.7,4.6,19.3,50.9,3,6.9,19.5,0.2,95.673080444,94.050079346,6,65580,2988,69.243637085,1.3,2.8,1.2,3.9,20.833333333,52.9,78.070928394,117.333433599,74.983123779,74.920196533,101.818069458,0.931389987,1.014520049,98.818023682,104.745689392,0.965229988,87.537307739,1.115710020,92.880752563,82.358131409,20.576019287,1.309309959,24.374109268,16.834970474,6,58657,50.199990304,32.594971963,40.230259699,33.237,30.944,32.051,87.830081,72.972163,12.326,11.583,11.907,31.313,31.206,26.596,28.54,61.574,47.806166974,27.990270712,36.585532541,49.800009696,67.405028037,59.769214594,86.25,47.286541245
CRI,CRI,CRI,CRI,2015,2015,2015,2015,47,43,56.579,13,3.598719622,1.526945344,2.350515426,1.722206730,3.670404920,2.895958708,14.386736101,7.377404516,19.011520892,18.369436173,9.348235145,24.321660406,67.243827725,83.274360338,56.666896007,44.884,70.648,57.523,27.608,43.08,35.501,1.797,47695.841191491,6.87349987,0.11,0.67,0.08,0.55,37.639,53.494,45.728,50.06,55.244,76.048,80.791,62.808,67.897,951913,40.604802383,2344336,83.28,77.516,0.043484427,2300,26,56.124,113.642,79,223,364,56,0.6,1.5,5.1,1.6,4.4,14.8,6,5.7,16,0.1,95.108650208,95.077003479,6,473447,37349,79.105201721,1.1,2.8,0.8,4.4,33.333333333,40.9,65.826846202,136.903477680,79.30821228,78.948661804,106.731491089,0.994260013,1.016720057,106.664482117,106.795188904,8.976929665,117.916282654,1.040279984,120.890220642,115.099502563,51.651931763,1.250699997,59.317070007,44.44644165,5,460252,26.626893092,31.278414735,29.429298935,24.412,13.114,18.648,90.613024,83.104333,10.338,7.1,8.415,8.415,26.651,19.467,22.363,22.024,24.904569196,27.608009815,26.533340226,73.373106908,68.721585265,70.570654490,80,16.714652556
